Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Questions,Normal Game,What’s more important to you: cardio or strength training?,Health & Wellness,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,How do you motivate yourself to work out?,Health & Wellness,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite way to relax mentally?,Health & Wellness,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you track your steps every day?,Health & Wellness,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite holiday and why?,Holidays,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer a snowy Christmas or a sunny one?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What holiday tradition could you never give up?,Holidays,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the best gift you’ve ever received?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you like decorating for holidays?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite Halloween costume you’ve worn?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather host a holiday dinner or be a guest?,Holidays,Preference,host a holiday dinner | a guest,,1,2,playful,future,"fun, random, hypothetical, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,What’s your go-to holiday dessert?,Holidays,Text Answer,,,1,2,playful,future,"food, lifestyle, drink, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one holiday you think is underrated?,Holidays,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the earliest you start playing Christmas music?,Holidays,Text Answer,,,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer New Year’s Eve or New Year’s Day?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite holiday movie?,Holidays,Text Answer,,,1,2,playful,future,"entertainment, fun, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer giving or receiving gifts?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite festive drink?,Holidays,Text Answer,,,1,2,playful,lifestyle,"food, drink, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,food-drink,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite childhood holiday memory?,Holidays,Text Answer,,,1,3,playful,memories,"memories, lifestyle, childhood, future, travel",,,,"date-night, normal",deep-connection,memories,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather travel during the holidays or stay home?,Holidays,Preference,travel during the holidays | stay home,,1,2,playful,future,"fun, random, hypothetical, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,What holiday food do you look forward to every year?,Holidays,Text Answer,,,1,2,playful,future,"food, lifestyle, drink, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Have you ever celebrated a holiday in another country?,Holidays,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the worst gift you’ve ever received?,Holidays,Text Answer,,,1,4,savage,lifestyle,"savage, fun, lifestyle, general",,,argument-risk,"spicy-night, final-round",spicy-escalation,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you like to dress up festively for holidays?,Holidays,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite room in your house and why?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Are you a neat freak or more relaxed about mess?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one household chore you secretly enjoy?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the first thing you do when you get home?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer soft or firm mattresses?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your go-to scent for candles at home?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you make your bed every day?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your dream home style?,Home,Text Answer,,,1,3,emotional,future,"emotional, deep, future, fun",,,,"date-night, normal",deep-connection,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a DIY project you’re proud of?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer carpets or hardwood floors?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Are you more of a bath or shower person?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What household appliance could you not live without?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,How often do you change your bedsheets?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite thing to cook at home?,Home,Text Answer,,,1,2,playful,lifestyle,"food, drink, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,food-drink,text,text,,,,,,,,,,,
Questions,Normal Game,Do you like hosting people at your home?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one thing you’d love to upgrade in your home?,Home,Text Answer,,,1,3,romantic,romance,"romantic, memories, future, fun",,,,"date-night, normal",romantic-moment,memories,text,text,,,,,,,,,,,
Questions,Normal Game,Are you a plant person? How many plants do you own?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What color are the walls in your bedroom?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer big open spaces or cozy rooms?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite lazy-day activity at home?,Home,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather be able to speak all languages or talk to animals?,Hypotheticals,Preference,able to speak all languages | talk to animals,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could time travel, would you go to the past or the future?",Hypotheticals,Text Answer,,,1,2,playful,future,"fun, random, hypothetical, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather be famous but poor or rich but unknown?,Hypotheticals,Preference,famous but poor | rich but unknown,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle, money",,,,"quick-fire, warm-up",funny-break,finance,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could have any superpower, which would you choose?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather never need sleep or never need food?,Hypotheticals,Preference,never need sleep | never need food,,1,2,playful,lifestyle,"fun, food, random, hypothetical, lifestyle, drink",,,,"quick-fire, warm-up",funny-break,food-drink,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you won the lottery tomorrow, what’s the first thing you’d do?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather explore space or the deep ocean?,Hypotheticals,Preference,explore space | the deep ocean,,1,3,emotional,communication,"fun, emotional, random, deep, hypothetical",,,,"date-night, normal",deep-connection,general,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could live in any historical era, when would it be?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather always have to sing instead of speak or dance everywhere you go?,Hypotheticals,Preference,always have to sing instead of speak | dance everywhere you go,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could instantly master one skill, what would you pick?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather have the ability to fly or be invisible?,Hypotheticals,Preference,the ability to fly | invisible,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could meet one fictional character, who would it be?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather live without the internet or without air conditioning?,Hypotheticals,Preference,live without the internet | without air conditioning,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could clone yourself, would you?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather never have to do laundry or never have to do dishes?,Hypotheticals,Preference,never have to do laundry | never have to do dishes,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could wake up tomorrow fluent in one language, which would it be?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather be able to teleport or read minds?,Hypotheticals,Preference,able to teleport | read minds,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you could live anywhere in the world for a year, where would it be?",Hypotheticals,Text Answer,,,1,2,playful,future,"fun, random, hypothetical, lifestyle, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather have unlimited free travel or free food forever?,Hypotheticals,Preference,unlimited free travel | free food forever,,1,2,playful,future,"fun, random, food, hypothetical, lifestyle, drink, future, travel",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,"If you had to give up your phone for a month, what would you miss most?",Hypotheticals,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer waking up early or staying up late?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite way to start the day?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Are you more of a planner or spontaneous?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your biggest time-wasting habit?,Lifestyle,Text Answer,,,1,3,playful,habits,"personality, habits, fun, lifestyle",,,,"date-night, normal",deep-connection,habits,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer minimalism or maximalism?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one thing you want to add to your daily routine?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,How often do you exercise each week?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"lifestyle, health, fun, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer working from home or in an office?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite weekend activity?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,"Are you an introvert, extrovert, or ambivert?",Lifestyle,Text Answer,,,1,3,playful,personality,"personality, fun, lifestyle, general",,,,"date-night, normal",deep-connection,personality,text,text,,,,,,,,,,,
Questions,Normal Game,Do you like to keep busy or have lots of downtime?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a hobby you want to pick up?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer cooking or ordering takeout?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"food, drink, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,food-drink,text,text,,,,,,,,,,,
Questions,Normal Game,How often do you check your social media?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite way to unwind after work?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Are you a night shower or morning shower person?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you keep a journal or diary?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite daily ritual?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you consider yourself organized or messy?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,How many hours per day do you spend on your phone?,Lifestyle,Text Answer,,,1,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite memory of us together?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What was the first concert you ever attended?,Memories,Text Answer,,,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a memory that always makes you smile?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the best vacation you’ve ever taken?,Memories,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What was your favorite birthday celebration?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the most memorable meal you’ve ever had?,Memories,Text Answer,,,1,2,playful,lifestyle,"food, drink, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,food-drink,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the best surprise you’ve ever experienced?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the earliest memory you have?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite memory from school?,Memories,Text Answer,,,1,3,playful,memories,"childhood, memories, fun, lifestyle",,,,"date-night, normal",deep-connection,memories,text,text,,,,,,,,,,,
Questions,Normal Game,What memory do you hope to never forget?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a moment in your life you wish you could relive?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a memory you’ve never told anyone about?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the craziest thing you’ve done on a trip?,Memories,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a childhood memory that still makes you laugh?,Memories,Text Answer,,,1,3,playful,memories,"childhood, memories, fun, lifestyle",,,,"date-night, normal",deep-connection,memories,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your most cherished holiday memory?,Memories,Text Answer,,,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a memory you have of a loved one who passed?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the most spontaneous thing you’ve ever done?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a memory that still embarrasses you?,Memories,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite memory involving music?,Memories,Text Answer,,,1,2,playful,lifestyle,"entertainment, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,entertainment,text,text,,,,,,,,,,,
Questions,Normal Game,What’s a memory you want to create in the future?,Memories,Text Answer,,,1,2,playful,future,"future, fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Are you a spender or a saver?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your biggest impulse purchase?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one thing you think is worth splurging on?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Do you prefer using cash or cards?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your best money-saving tip?,Money,Text Answer,,,1,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the most expensive thing you own?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather have a high salary with no time off or a low salary with lots of free time?,Money,Preference,a high salary with no time off | a low salary with lots of free time,,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle, money",,,too-personal,"quick-fire, warm-up",funny-break,finance,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,What’s something you regret spending money on?,Money,Text Answer,,,1,3,emotional,lifestyle,"money, emotional, deep, lifestyle",,,emotional-risk,"date-night, normal",deep-connection,finance,text,text,,,,,,,,,,,
Questions,Normal Game,"Do you invest your money? If so, how?",Money,Text Answer,,,1,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the first thing you bought with your own paycheck?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your ideal retirement age?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,How do you feel about lending money to friends?,Money,Text Answer,,,1,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your dream luxury purchase?,Money,Text Answer,,,1,3,emotional,future,"emotional, deep, future, fun",,,,"date-night, normal",deep-connection,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Would you rather have free flights for life or never have to pay for food again?,Money,Preference,free flights for life | never have to pay for food again,,1,2,playful,lifestyle,"fun, food, random, hypothetical, lifestyle, drink",,,,"quick-fire, warm-up",funny-break,food-drink,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,What’s something you think is overrated in terms of cost?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s one financial goal you have for the next year?,Money,Text Answer,,,1,3,emotional,future,"emotional, deep, future, fun",,,,"date-night, normal",deep-connection,future-plans,text,text,,,,,,,,,,,
Questions,Normal Game,Do you stick to a budget?,Money,Text Answer,,,1,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Questions,Normal Game,What’s your favorite inexpensive treat?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,"Would you rather have a million pounds lump sum or £5,000 a month for life?",Money,Preference,"a million pounds lump sum | £5,000 a month for life",,1,2,playful,lifestyle,"fun, random, hypothetical, lifestyle",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,Text Answer
Questions,Normal Game,What’s a charity cause you’re passionate about?,Money,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Questions,Normal Game,What’s the first album you ever bought?,Music,Text Answer,,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
