Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Quiz,Quick Fire Quiz,What is the chemical symbol for Calcium?,Science,Text Answer,,Ca,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Malawi?,Geography,Multiple Choice,ne | kk | en | tk,en,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Nigeria?,Geography,Multiple Choice,NGN | UAH | BBD | KZT,NGN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol Hg?,Science,Multiple Choice,Mercury | Gold | Xenon | Sodium,Mercury,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Senegal?,Geography,Multiple Choice,fr | ps | uk | ja,fr,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Eritrea?,Geography,Multiple Choice,BDT | WST | HKD | ERN,ERN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Rwanda?,Geography,Multiple Choice,rw | et | bn | sl,rw,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in South Africa?,Geography,Multiple Choice,af | dz | el | hr,af,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Honduras located?,Geography,Multiple Choice,Americas | Europe | Asia | Africa,Americas,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Ethiopia located?,Geography,Multiple Choice,Africa | Asia | Americas | Europe,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Papeetē?,Geography,Multiple Choice,South Africa | French Polynesia | Slovenia | Liechtenstein,French Polynesia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Senegal located?,Geography,Multiple Choice,Africa | Asia | Oceania | Europe,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Eritrea located?,Geography,Multiple Choice,Oceania | Africa | Asia | Europe,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Lao People's Democratic Republic?,Geography,Multiple Choice,UGX | CUC | LAK | GNF,LAK,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Cayenne?,Geography,Multiple Choice,Guatemala | French Guiana | Northern Mariana Islands | Ghana,French Guiana,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Peru?,Geography,Multiple Choice,Lima | Manama | Plymouth | Rabat,Lima,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Mauritius?,Geography,Multiple Choice,SRD | XCD | BYR | MUR,MUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Addis Ababa?,Geography,Multiple Choice,American Samoa | Puerto Rico | Luxembourg | Ethiopia,Ethiopia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Niue?,Geography,Multiple Choice,Algiers | Gaborone | Ngerulmud | Alofi,Alofi,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with San Marino?,Geography,Multiple Choice,ITA | Burkina Faso | Norway | Armenia,ITA,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in India?,Geography,Multiple Choice,si | sv | hi | et,hi,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Lima?,Geography,Multiple Choice,Azerbaijan | Oman | Georgia | Peru,Peru,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Armenia?,Geography,Multiple Choice,af | hy | zh | hu,hy,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Faroe Islands?,Geography,Multiple Choice,Tórshavn | Havana | Asunción | Djibouti,Tórshavn,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol Cs?,Science,Multiple Choice,Silicon | Silver | Cesium | Titanium,Cesium,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Bulgaria located?,Geography,Multiple Choice,Americas | Europe | Africa | Asia,Europe,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the acronym HTTP stand for?,Technology,Text Answer,,Hypertext Transfer Protocol,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Panama?,Geography,Multiple Choice,CRI | Central African Republic | Guernsey | Colombia,CRI,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Lebanon?,Geography,Multiple Choice,da | mn | ar | tk,ar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Maldives?,Geography,Multiple Choice,es | uk | dv | lt,dv,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Bermuda?,Geography,Multiple Choice,MGA | AED | BMD | THB,BMD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Lusaka?,Geography,Multiple Choice,Canada | Cameroon | Zambia | Indonesia,Zambia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Namibia?,Geography,Multiple Choice,Norway | ZAF | Antigua and Barbuda | Jordan,ZAF,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Pakistan?,Geography,Multiple Choice,PKR | TOP | LKR | PGK,PKR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Malawi located?,Geography,Multiple Choice,Oceania | Europe | Africa | Asia,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Ireland?,Geography,Multiple Choice,Algeria | Gibraltar | GBR | Luxembourg,GBR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Burkina Faso?,Geography,Multiple Choice,pt | hu | be | fr,fr,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Greece?,Geography,Multiple Choice,MWK | HKD | EUR | CAD,EUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Dominica?,Geography,Multiple Choice,KMF | XCD | RSD | SCR,XCD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Norfolk Island?,Geography,Multiple Choice,Bishkek | Maseru | Bangui | Kingston,Kingston,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Christmas Island?,Geography,Multiple Choice,Malé | Flying Fish Cove | Gaborone | Vilnius,Flying Fish Cove,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Israel?,Geography,Multiple Choice,he | tk | bs | uk,he,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Abu Dhabi?,Geography,Multiple Choice,Saint Pierre and Miquelon | United Arab Emirates | Slovakia | Vanuatu,United Arab Emirates,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Tuvalu?,Geography,Multiple Choice,uk | so | en | nl,en,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Bridgetown?,Geography,Multiple Choice,Bahrain | Indonesia | Barbados | Fiji,Barbados,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Kuwait?,Geography,Multiple Choice,tg | si | bi | ar,ar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Norfolk Island located?,Geography,Multiple Choice,Oceania | Europe | Asia | Americas,Oceania,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the acronym USB stand for?,Technology,Text Answer,,Universal Serial Bus,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Mogadishu?,Geography,Multiple Choice,French Guiana | Somalia | Mali | Hong Kong,Somalia,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with United Arab Emirates?,Geography,Multiple Choice,Faroe Islands | Azerbaijan | SAU | Hungary,SAU,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of lazy?,Language,Multiple Choice,stupid | youthful | indolent | freezing,indolent,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Sudan?,Geography,Multiple Choice,lt | rw | ar | th,ar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Fiji?,Geography,Multiple Choice,FJD | ISK | BHD | RWF,FJD,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Eritrea?,Geography,Multiple Choice,Tórshavn | Flying Fish Cove | Harare | Asmara,Asmara,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Maputo?,Geography,Multiple Choice,Mozambique | Cameroon | Singapore | New Caledonia,Mozambique,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Tonga?,Geography,Multiple Choice,Baku | Roseau | Port Louis | Nuku'alofa,Nuku'alofa,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with South Africa?,Geography,Multiple Choice,Nepal | Ghana | Luxembourg | LSO,LSO,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What type of animal is a whale?,Animals,Multiple Choice,fish | insect | bird | mammal,mammal,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Romania?,Geography,Multiple Choice,Bucharest | Quito | Papeetē | Valletta,Bucharest,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Port of Spain?,Geography,Multiple Choice,Norway | Trinidad and Tobago | Austria | Palau,Trinidad and Tobago,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Tokelau?,Geography,Multiple Choice,Fakaofo | Vienna | Phnom Penh | Accra,Fakaofo,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Syrian Arab Republic?,Geography,Multiple Choice,Solomon Islands | United Kingdom | ISR | Faroe Islands,ISR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Gabon?,Geography,Multiple Choice,Slovenia | CMR | Kenya | Iceland,CMR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Mexico?,Geography,Multiple Choice,mn | es | kk | bi,es,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Spain?,Geography,Multiple Choice,MAR | Tuvalu | Fiji | Equatorial Guinea,MAR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Argentina?,Geography,Multiple Choice,Sri Lanka | Honduras | Tonga | CHL,CHL,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country is most closely associated with Borscht?,Food,Multiple Choice,New Zealand | Argentina | Ukraine | Spain,Ukraine,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Egypt?,Geography,Multiple Choice,Estonia | Wallis and Futuna | Togo | LBY,LBY,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Peru?,Geography,Multiple Choice,es | sl | zh | uz,es,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Paris?,Geography,Multiple Choice,Palau | Austria | Japan | France,France,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Anguilla?,Geography,Multiple Choice,The Valley | Pago Pago | Diego Garcia | Singapore,The Valley,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Cook Islands?,Geography,Multiple Choice,LKR | NZD | HUF | KMF,NZD,1,2,playful,lifestyle,"food, drink, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,food-drink,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Slovenia located?,Geography,Multiple Choice,Europe | Africa | Americas | Asia,Europe,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Suriname?,Geography,Multiple Choice,Equatorial Guinea | Lesotho | GUY | Lao People's Democratic Republic,GUY,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is United Kingdom located?,Geography,Multiple Choice,Americas | Oceania | Asia | Europe,Europe,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the acronym HTML stand for?,Technology,Text Answer,,HyperText Markup Language,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Guadeloupe located?,Geography,Multiple Choice,Americas | Asia | Europe | Oceania,Americas,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Algeria?,Geography,Multiple Choice,Argentina | Djibouti | Jersey | MRT,MRT,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Uganda located?,Geography,Multiple Choice,Europe | Oceania | Asia | Africa,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Maseru?,Geography,Multiple Choice,Cuba | Equatorial Guinea | Lesotho | Haiti,Lesotho,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol P?,Science,Multiple Choice,Sulfur | Phosphorus | Nitrogen | Silver,Phosphorus,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Burundi?,Geography,Multiple Choice,PGK | MGA | BIF | UZS,BIF,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Mali located?,Geography,Multiple Choice,Americas | Africa | Europe | Oceania,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Azerbaijan?,Geography,Multiple Choice,Ljubljana | Baku | Doha | New Delhi,Baku,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital George Town?,Geography,Multiple Choice,Portugal | Cayman Islands | San Marino | United States,Cayman Islands,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Chlorine?,Science,Text Answer,,Cl,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Nigeria?,Geography,Multiple Choice,Zambia | BEN | Christmas Island | Cambodia,BEN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Conakry?,Geography,Multiple Choice,El Salvador | Guinea | Burkina Faso | Kazakhstan,Guinea,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Peru?,Geography,Multiple Choice,LRD | HNL | PEN | BIF,PEN,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of hot?,Language,Multiple Choice,deceitful | joyful | stupid | scorching,scorching,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of France?,Geography,Multiple Choice,BTN | SBD | DZD | EUR,EUR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Namibia located?,Geography,Multiple Choice,Africa | Europe | Oceania | Americas,Africa,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Haiti?,Geography,Multiple Choice,fr | nl | da | fo,fr,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Senegal?,Geography,Multiple Choice,Muscat | Bamako | Bishkek | Dakar,Dakar,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Argentina?,Geography,Multiple Choice,INR | SCR | KHR | ARS,ARS,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with China?,Geography,Multiple Choice,MMR | Yemen | Austria | Panama,MMR,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Cuba located?,Geography,Multiple Choice,Asia | Europe | Americas | Oceania,Americas,1,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Malta?,Geography,Multiple Choice,Niamey | Asunción | Monaco | Valletta,Valletta,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
